year,sector,sub_sector,sub_sector_category,food_type,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_not_fit_for_human_consumption,tons_inedible_parts,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,surplus_upstream_100_year_mtco2e_footprint,surplus_downstream_100_year_mtco2e_footprint,surplus_total_100_year_mtco2e_footprint,surplus_upstream_100_year_mtch4_footprint,surplus_downstream_100_year_mtch4_footprint,surplus_total_100_year_mtch4_footprint,gallons_water_footprint,meals_wasted
2020,Foodservice,Recreation,Recreation,Dry Goods,3550.167686,175234.1813,10216295.93,3488.981861,3494.825238,1927.700016,478.6140341,55.3424476,0,5.843377209,0.553124584,474.2730776,0,357.9610145,0,2656.194644,0,0,9669.452296,1736.040207,11405.4925,31.45272691,86.25891384,117.7116408,437216884.4,5824708.731
2020,Foodservice,Recreation,Recreation,Fresh Meat & Seafood,2760.75473,136269.2238,19146281.59,2713.174145,2717.718192,1944.535784,897.718229,43.03653728,0,4.544047689,0.430132164,368.8140274,0,278.3650383,0,2065.564947,0,0,41332.19588,1380.668647,42712.86453,496.8171378,68.37259652,565.1897343,3230976349,4529530.321
2020,Foodservice,Recreation,Recreation,Frozen,163.1196517,8051.48972,425521.6459,160.308345,160.5768308,0,0,2.542820953,0,0.268485812,0.02541443,21.79143806,0,16.44724452,0,122.0442479,0,0,647.432496,72.66047146,720.0929675,8.622422556,3.597034289,12.21945684,55163442.86,267628.0513
2020,Foodservice,Recreation,Recreation,Prepared Foods,251738.2953,0,2618387085,251500.0659,251522.8173,0,9094.288646,215.4779945,0,22.75141879,2.153612303,34368.81137,0,25848.36599,0,191280.7349,0,0,1134642.422,102006.2311,1236648.653,9883.357145,4984.967623,14868.32477,1.1951E+11,419204695.5
2020,Foodservice,Recreation,Recreation,Produce,2245.113648,110817.4844,6975234.703,2206.419946,2210.115278,1989.519023,1540.852941,34.99837062,0,3.695331344,0.349794055,299.9286383,0,226.3732957,0,1679.768218,0,0,4957.493801,415.1241814,5372.617982,11.42645645,18.4776206,29.90407705,100887095.3,3683525.463
2020,Foodservice,Recreation,Recreation,Ready-To-Drink Beverages,1467.038873,72412.17277,1188912.975,1441.755001,1444.169665,0,0,22.86920763,0,2.414663834,0.228568152,195.9842753,0,147.9205406,0,1097.621617,0,0,7279.493883,804.312789,8083.806672,38.91293839,39.84258531,78.75552371,39325951.73,2406949.442
2020,Foodservice,Refreshment Services,Refreshment Services,Breads & Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Dairy & Eggs,3909.168443,220639.0314,2564549.362,3828.656757,3838.167673,1671.417791,257.1377708,71.00077013,0,9.51091593,0.489712133,785.5569936,0,362.8170154,0,2679.793036,0,0,16760.35888,1009.96349,17770.32237,218.919643,49.90143473,268.8210777,1111102566,6396946.122
2020,Foodservice,Refreshment Services,Refreshment Services,Dry Goods,1423.549217,80347.14413,2423527.894,1394.23036,1397.693822,571.1064106,198.5390709,25.8553941,0,3.463462145,0.178331871,286.0657091,0,132.1221854,0,975.8641338,0,0,3870.103986,621.9926442,4492.096631,12.58817242,31.96368077,44.55185319,175088194.5,2329489.704
2020,Foodservice,Refreshment Services,Refreshment Services,Fresh Meat & Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Prepared Foods,137252.7092,0,769390817.4,133904.1384,134230.0343,0,4958.386459,3022.674807,0,325.895931,14.98237139,26207.14908,0,12831.99646,0,94835.96616,14.04434359,0,609188.4764,49558.38392,658746.8603,5304.913516,2490.939713,7795.85323,64469457633,223716723.9
2020,Foodservice,Refreshment Services,Refreshment Services,Produce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Ready-To-Drink Beverages,28715.49863,1620743.618,78714631,28124.08559,28193.94973,13187.90051,8219.770704,521.5489041,0,69.86414051,3.597268394,5770.449932,0,2665.137525,0,19684.90086,0,0,142217.3349,14071.57417,156288.9091,760.2218856,720.6959023,1480.917788,768759156.1,46989916.21
2020,Foodservice,Transportation,Transportation,Breads & Bakery,559.9650042,27639.54206,2043636.007,549.8979998,550.9171351,379.9127436,79.62411846,9.047869124,0,1.01913528,0.083463161,83.14848781,0,43.94240746,0,422.7236413,0,0,1015.098395,417.0418389,1432.140234,2.906193756,21.00439922,23.91059298,10764688.63,918195.2251
2020,Foodservice,Transportation,Transportation,Dairy & Eggs,836.6531792,41296.70705,2816905.797,821.6118978,823.134605,315.8955279,23.62228308,13.51857422,0,1.522707251,0.12470372,124.2335613,0,65.65509385,0,631.5985389,0,0,3592.436817,240.2107584,3832.647575,46.92387068,11.67273841,58.59660909,238042397.8,1371891.008
2020,Foodservice,Transportation,Transportation,Dry Goods,1839.807614,90811.81778,5294403.167,1806.731705,1810.080152,998.9942673,248.032719,29.72746221,0,3.348446481,0.274224564,273.1906812,0,144.3761221,0,1388.890677,0,0,5008.964959,902.199988,5911.164947,16.29299053,45.16619165,61.45918219,226514430.1,3016800.253
2020,Foodservice,Transportation,Transportation,Fresh Meat & Seafood,1430.709201,70618.96159,9922200.232,1404.988029,1407.591917,1007.719087,465.2255834,23.11728323,0,2.603888119,0.21324817,212.4441807,0,112.2727424,0,1080.057858,0,0,21410.6767,717.0762635,22127.75296,257.3571975,35.79984112,293.1570387,1673912405,2345986.529
2020,Foodservice,Transportation,Transportation,Frozen,84.53369073,4172.533074,220518.5876,83.01395105,83.16780221,0,0,1.365888519,0,0.153851162,0.012599804,12.5522997,0,6.633653629,0,63.81539792,0,0,335.3777069,37.73088695,373.1085939,4.466517085,1.883390174,6.349907259,28579216.1,138613.0037
2020,Foodservice,Transportation,Transportation,Prepared Foods,42832.50245,0,420553518.2,42703.7201,42716.7574,0,1547.36545,115.7450423,0,13.03730796,1.067704115,6491.243026,0,3420.266758,0,32791.14261,0,0,192798.9494,17313.4606,210112.41,1679.344959,855.6322025,2534.977161,20315524709,71194595.67
2020,Foodservice,Transportation,Transportation,Produce,1163.487911,57429.07648,3614784.159,1142.570822,1144.688368,1031.030805,798.5180486,18.7995433,0,2.117545863,0.173418656,172.7648329,0,91.30295549,0,878.3296147,0,0,2568.098829,210.5415595,2778.640389,5.919090138,9.664591205,15.58368134,52267841.68,1907813.946
2020,Foodservice,Transportation,Transportation,Ready-To-Drink Beverages,760.2652964,37526.24625,616131.7824,746.59731,747.9809914,0,0,12.284305,0,1.383681444,0.113318054,112.8908222,0,59.66067019,0,573.9324995,0,0,3770.880505,417.7421649,4188.62267,20.1573996,20.86151849,41.01891809,20374088.61,1246634.986
2020,Manufacturing,Not Applicable,Not Applicable,Breads & Bakery,83737.74593,128137.8881,377854835.3,15493.02048,68817.11486,10970.53777,10970.53777,14920.63107,0,53324.09438,122.9457948,821.3227617,0,1787.885752,0,12760.86617,0,0,147854.8284,2702.723378,150557.5518,672.8913034,583.9864338,1256.877737,1478289656,114695191.4
2020,Manufacturing,Not Applicable,Not Applicable,Dairy & Eggs,5960898.414,244435362.6,7877536203,5014283.883,5808647.381,5756677.56,5758397.715,152251.0328,0,794363.4975,894560.3622,208756.8529,0,9272.815451,3816490.337,85203.51543,0,0,15278253.28,-229011.1473,15049242.13,233879.3212,2424.406262,236303.7274,1.68796E+12,9681078968
2020,Manufacturing,Not Applicable,Not Applicable,Dry Goods,2413211.99,53644075.8,9288841788,618438.6005,2247436.847,1842603.001,1842603.001,165775.1428,0,1628998.247,3445.042904,382009.9548,0,15341.65129,45022.42186,172619.5297,0,0,4581315.758,-504797.9048,4076517.853,16796.35038,10731.60672,27527.9571,2.89243E+11,3745728079
2020,Manufacturing,Not Applicable,Not Applicable,Fresh Meat & Seafood,1272732.883,68916988.36,7250366475,93079.8484,1217809.238,1098478.469,1122207.958,54923.64575,802764.631,321964.7582,3117.978759,31206.12507,0,2988.456975,1288.107122,54479.18048,0,0,13638942.52,-168030.6634,13470911.86,187756.1983,-3697.0754,184059.1229,1.46882E+12,2029682063
2020,Manufacturing,Not Applicable,Not Applicable,Frozen,144965.3211,24198.92327,626940641.4,39027.95077,109680.386,1558.651965,3036.409176,35284.93502,0,70652.43526,453.4077374,3028.929094,0,3072.885764,0,32472.72818,0,0,418713.0036,16959.90314,435672.9067,3992.699962,1027.048268,5019.748231,43396004194,182800643.4
2020,Manufacturing,Not Applicable,Not Applicable,Prepared Foods,61716.30988,186393.363,458596156.8,16857.89325,45362.36408,10090.03449,11955.08347,16353.9458,0,28504.47083,73.05048887,488.0039153,0,1790.927811,0,14505.91103,0,0,194051.7282,6065.491617,200117.2198,1880.986097,490.4696227,2371.45572,25428150407,75603940.13
2020,Manufacturing,Not Applicable,Not Applicable,Produce,3135999.837,117687269.3,8718957595,962815.0695,3089267.196,3135999.837,3135999.837,46732.64057,0,2126452.127,3096.260198,766543.8347,0,10753.10675,92585.2758,89836.59199,0,0,3387749.308,1606.37995,3389355.688,7905.062436,1446.419364,9351.4818,1.40969E+11,5148778661
2020,Manufacturing,Not Applicable,Not Applicable,Ready-To-Drink Beverages,51311.33179,3631.063207,61936205.3,22314.2688,36886.51138,310.87383,310.87383,14424.82041,0,14572.24258,3.483934055,6403.144263,0,1844.84485,791.9479532,13270.8478,0,0,44601.23303,2916.779247,47518.01227,219.962157,131.8429926,351.8051496,1191417268,61477518.97
2020,Residential,Not Applicable,Not Applicable,Breads & Bakery,1429944.294,6636846.646,9839623069,1361836.468,1429944.294,886168.6455,0,0,0,68107.82685,0,398055.7023,0,106335.4347,0,788721.0712,68724.2593,0,3815395.038,1098014.338,4913409.376,15569.34627,54003.20052,69572.54679,27712940092,2383240491
2020,Residential,Not Applicable,Not Applicable,Dairy & Eggs,8174581.228,30068633.84,22139184042,8086850.394,8174581.228,4778523.937,84753.5785,0,0,87730.83324,0,1453419.705,0,331911.2818,0,2417840.622,3883678.785,0,33034672.7,7355887.471,40390560.17,356634.0003,278600.8645,635234.8649,2.12002E+12,13624302046
2020,Residential,Not Applicable,Not Applicable,Dry Goods,7972121.689,44974210.21,42678276112,7810674.157,7972121.689,4167344.023,0,0,0,161447.5323,0,2456206.68,0,546217.476,0,3972450.414,835799.5867,0,26609755.47,6926171.293,33535926.77,121538.9005,315264.5544,436803.455,1.02317E+12,13286869482
2020,Residential,Not Applicable,Not Applicable,Fresh Meat & Seafood,3125884.431,13092468.79,25693878828,3075916.831,3125884.431,2120728.246,357401.2695,0,0,49967.59997,0,772883.0142,0,268462.7335,0,1947372.31,87198.77303,0,38919547.75,1718940.069,40638487.82,463563.3405,85443.24347,549006.584,4.05746E+12,5209807385
2020,Residential,Not Applicable,Not Applicable,Frozen,4513363.068,14627598.68,26756303767,4513363.068,4513363.068,3234576.865,57118.5382,0,0,0,0,515812.922,0,382169.2699,0,2815870.847,799510.0291,0,26211118.32,4545117.513,30756235.83,214117.2463,188065.8893,402183.1356,1.42952E+12,7522271779
2020,Residential,Not Applicable,Not Applicable,Prepared Foods,5210015.305,17246515.48,53153091190,5095071.48,5210015.305,2217286.979,123140.5179,0,0,114943.8253,0,1231098.599,0,394834.7323,0,2746439.075,722699.0737,0,24099047.67,4247932.515,28346980.19,141024.6621,183138.0092,324162.6713,1.99175E+12,8683358842
2020,Residential,Not Applicable,Not Applicable,Produce,12905549.62,29680604.89,37469019371,12847796.98,12905549.62,9941566.065,3329068.558,0,0,57752.64432,0,5928559.152,0,859752.9573,0,5892096.123,167388.7478,0,30506973.28,1668382.495,32175355.77,78533.01829,90265.13642,168798.1547,5.30372E+11,21509249375
2020,Residential,Not Applicable,Not Applicable,Ready-To-Drink Beverages,2509919.634,19629512.15,4378669245,2509919.634,2509919.634,2051634.727,0,0,0,0,0,928241.6057,0,115452.4855,0,797411.0988,668814.4437,0,6478867.125,1191369.095,7670236.219,28726.1796,47976.35523,76702.53483,42788366024,4183199390
2020,Retail,Not Applicable,Not Applicable,Breads & Bakery,567268.6462,6512843.241,3733782237,327606.1857,458878.31,115988.188,0,108390.3363,26210.04805,105062.0762,27291.73257,101761.5516,0,22808.83829,6628.784638,169115.2786,0,0,1020699.516,130068.0566,1150767.573,4031.149623,8687.372815,12718.52244,9943586346,764797183.3
2020,Retail,Not Applicable,Not Applicable,Dairy & Eggs,625125.1671,29211456.41,1689967936,361019.1978,505679.9492,197252.5217,5265.440474,119445.2179,28883.24742,115777.504,30075.25446,112140.3543,0,25521.19636,7304.863634,185977.5291,0,0,1857556.363,39559.77258,1897116.135,23051.56578,2806.046316,25857.6121,1.44155E+11,842799915.3
2020,Retail,Not Applicable,Not Applicable,Dry Goods,639486.2073,42350079.96,3728058121,369312.9148,517296.9668,548605.8642,0,122189.2405,29546.7841,118437.2679,30766.17519,114716.5618,0,26046.13179,7472.678731,190311.3673,0,0,1575450.327,132433.4605,1707883.787,7289.192505,8712.032674,16001.22518,74431260002,862161611.4
2020,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,807039.5805,13609436.43,6433028492,462046.1099,651011.9815,260256.1965,109900.4435,156027.599,37729.29402,151236.5775,39286.376,146485.4812,0,33734.83922,0,242539.4135,0,0,8418271.688,148965.4556,8567237.144,114500.5782,8844.062864,123344.6411,9.86425E+11,1085019969
2020,Retail,Not Applicable,Not Applicable,Frozen,159216.9431,13725598.54,940106875.6,91950.18228,128794.7117,140906.9946,1640.676736,30422.23136,7356.450521,29488.07891,7660.050066,28561.71107,0,6422.706609,1860.52029,47445.19425,0,0,637936.7502,21086.80581,659023.5561,5712.711887,1477.463846,7190.175733,39585191667,214657852.9
2020,Retail,Not Applicable,Not Applicable,Prepared Foods,644753.6063,5710837.965,7064611463,372354.917,521557.9023,76313.22616,23292.3457,123195.7039,29790.1587,119412.8266,31019.59382,115661.4733,0,29296.74609,7534.230614,188842.8732,0,0,2550042.92,96915.15328,2646958.073,20314.43297,6718.107114,27032.54009,2.47805E+11,869263170.6
2020,Retail,Not Applicable,Not Applicable,Produce,1505253.868,28454704.51,4722098303,869306.7768,1217638.866,402978.0303,340378.4305,287615.0022,69548.66354,278783.4259,72418.92585,270025.4461,0,65337.5569,17589.55618,443935.2918,0,0,2245763.381,126602.623,2372366.004,5546.17419,6299.083559,11845.25775,54789578319,2029398110
2020,Retail,Not Applicable,Not Applicable,Ready-To-Drink Beverages,324849.5505,17465029.59,537151925.1,244090.7594,244090.7594,181988.7451,0,80758.79103,0,0,20334.35271,75819.8578,0,18134.16157,4938.933228,124863.4541,0,0,426928.0884,28813.44691,455741.5353,2107.222476,1468.544147,3575.766623,4689176655,406817932.4
2019,Farm,Not Applicable,Not Applicable,Dry Goods,157987.0814,5567834.202,259965628.6,157670.1502,157964.3341,72195.44832,0,22.74732176,0,294.1838536,0,0,157545.7019,0.335389933,0,11.89109784,0,112.2218369,585422.0654,-30364.04196,555058.0235,1094.017234,0.338581436,1094.355816,89292028505,263273890.2
2019,Farm,Not Applicable,Not Applicable,Produce,16715010.69,101595949.1,10335863014,14594061.64,16450704.3,7650917.52,3209236.075,264306.3961,0,1856642.652,0,0,13733143.85,15503.14693,0,187084.1579,0,658330.485,3514182.589,-505899.5389,3008283.05,12363.29335,1851.126134,14214.41948,5.34764E+11,27417840492
2019,Foodservice,Bars And Taverns,Bars And Taverns,Breads & Bakery,714.1847539,38295.20248,3373020.047,696.9104535,699.6576046,442.7218007,50.56832561,14.52714932,0,2.747151116,3.939835648,107.9196343,0,52.17377035,0,532.8772132,0,0,1290.637995,524.9647189,1815.602714,3.695054687,26.51367403,30.20872872,13700438.8,1166096.008
2019,Foodservice,Bars And Taverns,Bars And Taverns,Dairy & Eggs,339.7461304,18217.48054,1750401.088,331.5285415,332.8353937,173.2868615,8.001459813,6.91073667,0,1.306852262,1.874226394,51.33864583,0,24.81967934,0,253.4959899,0,0,1454.292628,95.98648754,1550.279115,18.99545289,4.690706888,23.68615978,96459872.92,554725.6562
2019,Foodservice,Bars And Taverns,Bars And Taverns,Dry Goods,607.2944227,32563.65073,1929680.92,592.6055257,594.9415173,302.8023518,22.6691035,12.35290548,0,2.335991551,3.35016983,91.76755963,0,44.3650464,0,453.1227498,0,0,1648.423661,293.7815875,1942.205249,5.361607002,14.7550935,20.1167005,74611551.44,991569.1954
2019,Foodservice,Bars And Taverns,Bars And Taverns,Fresh Meat & Seafood,1447.375252,77609.50933,6858370.948,1412.36695,1417.934359,702.7508927,364.0191332,29.44089228,0,5.567408874,7.984517426,218.7112046,0,105.7359788,0,1079.93525,0,0,21593.50466,715.9982896,22309.50295,259.5452579,35.8452695,295.3905274,1689840895,2363223.932
2019,Foodservice,Bars And Taverns,Bars And Taverns,Frozen,3.271415316,175.4161108,8112.892819,3.192288156,3.204871836,2.255334596,0.284518654,0.06654348,0,0.01258368,0.018046925,0.494339794,0,0.23898868,0,2.440912757,0,0,12.9385813,1.440491321,14.37907262,0.172314359,0.072135312,0.24444967,1103670.616,5341.45306
2019,Foodservice,Bars And Taverns,Bars And Taverns,Prepared Foods,33369.45414,0,347723670.3,33058.97823,33238.83928,0,1267.123271,130.6148537,0,179.8610521,3752.5958,4433.706893,0,1930.779997,0,22941.89554,0,0,150072.1677,12175.94142,162248.1092,1307.159802,611.1513753,1918.311178,15817581977,55398065.47
2019,Foodservice,Bars And Taverns,Bars And Taverns,Produce,1152.330213,61788.93991,3923376.929,1124.458296,1128.890798,886.624833,770.1097741,23.43941534,0,4.432501833,6.356886826,174.1272892,0,84.18187533,0,859.7922449,0,0,2535.981598,204.8714727,2740.85307,5.844452548,9.471569224,15.31602177,51657449.12,1881484.663
2019,Foodservice,Bars And Taverns,Bars And Taverns,Ready-To-Drink Beverages,495.6458615,26576.95858,432584.9275,483.6574573,485.5639865,347.6517929,1.920980595,10.08187504,0,1.906529191,2.734255,74.89647435,0,36.2087166,0,369.8180113,0,0,2450.809891,268.7548151,2719.564706,13.10066082,13.46045058,26.56111139,13254636.56,809273.3108
2019,Foodservice,Business & Industry,Business & Industry,Breads & Bakery,2871.284702,194404.4552,10084260.77,2796.700002,2809.164605,1557.548395,894.0470899,62.12009709,0,12.46460284,17.85299645,490.5328845,0,260.5717536,0,2027.742368,0,0,5183.827995,1980.924337,7164.752332,14.84113129,101.1974838,116.0386151,55044784.6,4681941.009
2019,Foodservice,Business & Industry,Business & Industry,Dairy & Eggs,4290.035014,290462.983,13985643.43,4178.596753,4197.220327,1804.78386,556.5285396,92.81468723,0,18.62357382,26.67446382,732.9134754,0,389.3246622,0,3029.684152,0,0,18345.97289,1150.308199,19496.28109,239.6273983,56.25575369,295.883152,1217219835,6995367.212
2019,Foodservice,Business & Industry,Business & Industry,Dry Goods,9433.824288,638730.6244,26212207.83,9188.770583,9229.723984,4704.213366,2356.15658,204.100304,0,40.95340072,58.65737781,1611.683103,0,856.1283164,0,6662.301785,0,0,25583.06011,4291.594076,29874.65419,83.20900799,217.6191116,300.8281196,1158272054,15382873.31
2019,Foodservice,Business & Industry,Business & Industry,Fresh Meat & Seafood,7336.125312,496702.902,48914743.34,7145.561588,7177.408617,5622.195335,4938.639591,158.7166944,0,31.84702942,45.61436178,1253.310306,0,665.7601859,0,5180.876734,0,0,109343.8263,3415.952119,112759.7784,1314.253895,172.5053168,1486.759212,8559480996,11962347.7
2019,Foodservice,Business & Industry,Business & Industry,Frozen,433.4561825,29347.77346,1074942.559,422.1966932,424.0783802,0,0,9.377802248,0,1.881687023,2.695132142,74.05204761,0,39.33655116,0,306.1129623,0,0,1712.681602,179.6489828,1892.330585,22.80927289,9.074851004,31.88412389,146138624.9,706797.3003
2019,Foodservice,Business & Industry,Business & Industry,Prepared Foods,360612.0321,0,2479462672,358972.7608,359246.716,0,13693.35848,1365.316144,0,273.9551977,55068.99979,47276.81249,0,25223.00239,0,231403.9461,0,0,1621927.598,123808.0178,1745735.616,14127.34994,6229.62812,20356.97806,1.70946E+11,598744526.6
2019,Foodservice,Business & Industry,Business & Industry,Produce,5965.917539,403931.0166,18482560.55,5810.946432,5836.84522,5110.799768,4875.352572,129.0723196,0,25.89878762,37.09472091,1019.222767,0,541.4125579,0,4213.216386,0,0,13117.45013,1023.737434,14141.18757,30.22964417,46.60775117,76.83739534,267269420,9728075.366
2019,Foodservice,Business & Industry,Business & Industry,Ready-To-Drink Beverages,3898.347395,263943.2101,3139347.588,3797.08364,3814.006849,0,0,84.3405457,0,16.92320931,24.23903912,665.9972071,0,353.7786469,0,2753.068747,0,0,19257.65741,1989.462417,21247.11982,102.9400799,100.5189501,203.45903,104182049,6356678.082
2019,Foodservice,Caterers,Caterers,Breads & Bakery,1496.076693,80220.92264,5254382.297,1448.305107,1457.263266,927.4151598,105.9307034,38.81342765,0,8.958158427,12.79513991,353.8787815,0,129.1904297,0,952.4407562,0,0,2692.330662,903.7771773,3596.107839,7.708055293,48.01960367,55.72765896,28618504.12,2428772.11
2019,Foodservice,Caterers,Caterers,Dairy & Eggs,2235.31348,119859.4367,7287189.306,2163.937145,2177.321681,1140.117348,52.64451711,57.99179842,0,13.38453595,19.11743485,528.73627,0,193.025605,0,1423.057835,0,0,9528.528254,526.365283,10054.89354,124.4556011,26.69580443,151.1514056,632848527,3628869.469
2019,Foodservice,Caterers,Caterers,Dry Goods,4915.473772,263571.9432,13657814.28,4758.516593,4787.949303,2450.898547,183.4849449,127.5244688,0,29.4327109,42.03940541,1162.695654,0,424.4649832,0,3129.31655,0,0,13288.60751,1959.08158,15247.68909,43.21849413,103.2652635,146.4837576,602200804.3,7979915.506
2019,Foodservice,Caterers,Caterers,Fresh Meat & Seafood,3822.472251,204964.2589,25486921.38,3700.415967,3723.304039,1855.942876,961.3630149,99.16821164,0,22.88807262,32.69155082,904.1594115,0,330.0812282,0,2433.483776,0,0,56792.24855,1561.035614,58353.28416,682.5861838,81.86242181,764.4486056,4450186224,6205506.732
2019,Foodservice,Caterers,Caterers,Frozen,225.8514078,12110.34728,560096.4988,218.639692,219.9920375,155.7034019,19.64254989,5.859370255,0,1.352345572,1.93158571,53.42240899,0,19.50290419,0,143.7827931,0,0,889.5173982,82.0529974,971.5703956,11.84647809,4.306303413,16.1527815,75979384.24,366653.3959
2019,Foodservice,Caterers,Caterers,Prepared Foods,367246.3596,0,3900729239,352177.288,365856.598,0,13945.28081,1389.761617,0,13679.31003,25294.41975,112692.5882,0,18602.81682,0,195587.4632,0,0,1651769.052,94220.38243,1745989.435,14387.27598,5329.817329,19717.09331,1.74091E+11,609760996.6
2019,Foodservice,Caterers,Caterers,Produce,3108.52845,166681.9765,9630298.259,3009.269278,3027.882421,2391.761047,2077.449775,80.6460288,0,18.6131436,26.58557319,735.2846717,0,268.4301733,0,1978.96886,0,0,6814.00892,471.9900824,7285.999002,15.70142574,22.12221688,37.82364263,138956870.4,5046470.702
2019,Foodservice,Caterers,Caterers,Ready-To-Drink Beverages,2031.225491,108916.0627,1635750.281,1966.36594,1978.528444,1424.72527,7.872444935,52.69704689,0,12.16250466,17.37197997,480.4617338,0,175.4020333,0,1293.130193,0,0,10002.20445,908.930993,10911.13545,53.4648437,47.69942298,101.1642667,54165611.17,3297547.407
2019,Foodservice,Colleges & Universities,Colleges/Universities,Breads & Bakery,4280.039355,197862.6216,15031958.66,4159.052917,4180.345025,2424.572151,1015.099678,99.69432906,0,21.2921087,30.45741416,839.4049583,0,353.5552965,0,2935.635248,0,0,7717.630636,2839.644686,10557.27532,22.095326,147.0214228,169.1167488,81982957.79,6967241.709
2019,Foodservice,Colleges & Universities,Colleges/Universities,Dairy & Eggs,6394.879156,295629.8879,20847498.76,6214.111274,6245.924173,3275.280463,640.6819359,148.9549824,0,31.81289956,45.5069374,1254.169139,0,528.2529456,0,4386.182252,0,0,27313.47415,1644.267331,28957.74148,356.754895,81.71865709,438.4735521,1812910761,10409873.62
2019,Foodservice,Colleges & Universities,Colleges/Universities,Dry Goods,14062.39485,650092.6933,39072851.6,13664.88471,13734.84155,7251.352417,1673.40422,327.5533012,0,69.95684266,100.0701509,2757.928838,0,1161.632819,0,9645.2529,0,0,38089.45697,6149.053178,44238.51015,123.8830808,316.1548464,440.0379272,1725114734,22891402.58
2019,Foodservice,Colleges & Universities,Colleges/Universities,Fresh Meat & Seafood,10935.48996,505538.5087,72914060.5,10626.36991,10680.7712,7502.791272,5479.49612,254.7187641,0,54.40128505,77.81861785,2144.677592,0,903.3329081,0,7500.540796,0,0,162792.4262,4895.03068,167687.4568,1956.648596,250.6166048,2207.265201,12748375243,17801285.33
2019,Foodservice,Colleges & Universities,Colleges/Universities,Frozen,646.1252407,29869.82675,1602347.706,627.8608313,631.0751402,0,0,15.05010048,0,3.214308962,4.59792596,126.7186317,0,53.3735749,0,443.1706987,0,0,2549.823029,257.3767381,2807.199767,33.95821454,13.18378843,47.14200298,217656891.7,1051791.9
2019,Foodservice,Colleges & Universities,Colleges/Universities,Prepared Foods,230296.9572,0,1722763613,226401.2284,229034.6103,0,8744.962759,1262.346841,0,2633.381958,27724.19274,43724.10749,0,13535.89052,0,141417.0376,0,0,1034539.703,73376.58953,1107916.292,9010.875271,3814.716013,12825.59128,1.09078E+11,381724350.5
2019,Foodservice,Colleges & Universities,Colleges/Universities,Produce,8893.009402,411116.3493,27550763.76,8641.625376,8685.865839,7624.008205,6558.44021,207.1435639,0,44.24046303,63.28401402,1744.104567,0,734.6125388,0,6099.624255,0,0,19530.43021,1459.172024,20989.60224,45.00671209,67.69248561,112.6991977,398067459.8,14476443.06
2019,Foodservice,Colleges & Universities,Colleges/Universities,Ready-To-Drink Beverages,5811.015625,268638.3676,4679623.45,5646.752163,5675.66049,4212.039466,3317.03524,135.3551348,0,28.90832679,41.35207528,1139.661326,0,480.0225377,0,3985.716224,0,0,28670.9719,2850.682106,31521.654,153.25696,146.0325641,299.2895241,155167335,9459434.15
2019,Foodservice,Corrections,Corrections,Breads & Bakery,1055.118128,48777.22412,3705688.375,1027.682048,1032.270259,597.7071276,250.2430429,22.84786845,0,4.588211143,6.571562001,180.5690399,0,84.33336517,0,756.208081,0,0,1904.886596,739.1391383,2644.025735,5.453628494,37.73234907,43.18597757,20227245.75,1720450.432
2019,Foodservice,Corrections,Corrections,Dairy & Eggs,1576.469832,72878.87516,5139339.159,1535.477121,1542.332445,807.4243024,157.9413339,34.13738651,0,6.855323835,9.818681881,269.7912551,0,126.0039066,0,1129.863278,0,0,6741.54322,426.5769618,7168.120181,88.05520174,20.970287,109.0254887,447290418.4,2570554.076
2019,Foodservice,Corrections,Corrections,Dry Goods,3466.670864,160261.28,9632265.174,3376.527537,3391.602454,1787.608186,412.5287131,75.06840967,0,15.0749167,21.59136681,593.2733151,0,277.0836859,0,2484.57917,0,0,9400.939437,1599.619539,11000.55898,30.57658535,81.1378205,111.7144059,425628943.1,5652670.757
2019,Foodservice,Corrections,Corrections,Fresh Meat & Seafood,2695.824206,124625.687,17974822.34,2625.725091,2637.447959,1849.593058,1350.809001,58.37624737,0,11.72286812,16.79032466,461.3534502,0,215.4715394,0,1932.109776,0,0,40180.27329,1272.732891,41453.00618,482.9451598,64.31641297,547.2615728,3145342958,4395746.598
2019,Foodservice,Corrections,Corrections,Frozen,159.283221,7363.529412,395011.8144,155.1414031,155.8340507,0,0,3.449170271,0,0.69264761,0.992059121,27.25914523,0,12.73117169,0,114.159027,0,0,629.3542592,66.93001642,696.2842756,8.381658927,3.383435592,11.76509452,53701397.91,259723.4178
