Name,Naics,Address,City,County,State,zip,excess_low_lbs,excess_high_lbs,UniqueID,prepared
Hickory Tree Catering,Caterers,304 3rd St,Smolan,McPherson,KS,67456,27429,27429,RFS12098,0
High Plains Pizza Inc,Limited-Service Restaurants,10880 Benson Dr,Overland Park,Johnson,KS,66210,16719,27000,RFS293247,0
High Plains Pizza Inc.,Limited-Service Restaurants,1228 E 1st St,Pratt,Pratt,KS,67124,74820,90000,RFS304404,0
High Plains Pizza Inc.,Limited-Service Restaurants,320 N LL and G Ave,Anthony,Harper,KS,67003,34916,42000,RFS371918,0
High Plains Pizza Inc.,Limited-Service Restaurants,7 W Parkway Blvd,Liberal,Seward,KS,67901,44892,1686654,RFS423584,0
Highland Village Custard Realty LLC,Limited-Service Restaurants,621 Westport Blvd,Salina,Saline,KS,67401,68247,141000,RFS416608,0
Highland Village Custard LLC,Limited-Service Restaurants,260 N Rock Rd Ste 200,Wichita,Sedgwick,KS,67206,16512,60000,RFS357595,0
Highway 9 Pizza & Grill,Limited-Service Restaurants,124 W 2nd St,Frankfort,Marshall,KS,66427,20831,54000,RFS305184,0
Hill House Catering,Caterers,405 N 16th St,Kansas City,Wyandotte,KS,66102,1757,1757,RFS14926,0
Hillside Cafe,Full-Service Restaurants,2307 Stagg Hill Rd,Manhattan,Riley,KS,66502,14823,33920,RFS128607,0
Hillview Pizza Hut Inc.,Limited-Service Restaurants,3706 SW Topeka Blvd # 101,Topeka,Shawnee,KS,66609,2879,21000,RFS381348,0
Hinman Subway Inc,Limited-Service Restaurants,1511 Lincoln St,Concordia,Cloud,KS,66901,2494,3000,RFS319554,0
Hira's Steak and Sushi,Full-Service Restaurants,15202 W 119th St,Olathe,Johnson,KS,66062,18577,33920,RFS82442,0
Hitchin' Post L.L.C.,Full-Service Restaurants,686 E US Highway 24,Hoxie,Sheridan,KS,67740,15304,50880,RFS242528,0
Hitching Post Restaurant and Saloon,Full-Service Restaurants,100 SE 5th St,Abilene,Dickinson,KS,67410,4911,50880,RFS28488,0
Hittle Beef Lc,Full-Service Restaurants,17744 Road 4,Liberal,Seward,KS,67901,4953,23744,RFS97489,0
Home Catering LLC,Caterers,309 E 3rd St,Brookville,Saline,KS,67425,4344,20352,RFS12258,0
Home Cookery,Caterers,9801 Cedar St,Overland Park,Johnson,KS,66207,4533,27136,RFS23893,0
Home Place Restaurant,Full-Service Restaurants,102 S Liberty St,Troy,Doniphan,KS,66087,8721,33920,RFS32869,0
Home Plate L.L.C.,Full-Service Restaurants,2703 N Van Buren St,Hutchinson,Reno,KS,67502,3386,16960,RFS144319,0
Homers 2 42 Inc,Full-Service Restaurants,7126 W 80th St,Overland Park,Johnson,KS,66204,12578,44096,RFS247767,0
Hometown Cafe Inc.,Full-Service Restaurants,723 E Old Hwy 50,Stafford,Stafford,KS,67578,2879,20352,RFS249649,0
Hong Kong Restaurant Inc,Full-Service Restaurants,3600 S Hoover CT,Wichita,Sedgwick,KS,67215,11667,11667,RFS175106,0
Honky Tonk Bbq Corp,Full-Service Restaurants,1501 W Lydia St,Wichita,Sedgwick,KS,67213,3186,20352,RFS80588,0
Hoogland Foods LLC,Limited-Service Restaurants,3305 W Central Ave,Wichita,Sedgwick,KS,67203,79682,79682,RFS374428,0
Hoogland Foods LLC,Limited-Service Restaurants,521 W Grand Ave,Haysville,Sedgwick,KS,67060,2494,3000,RFS404600,0
Hopps Catering LLC,Caterers,9112 Cody St,Overland Park,Johnson,KS,66214,4666,4666,RFS23225,0
Horton's Pizza Plus,Limited-Service Restaurants,101 S West St,Arma,Crawford,KS,66712,22446,27000,RFS287135,0
Hot Basil,Full-Service Restaurants,7528 W 119th St,Overland Park,Johnson,KS,66213,35297,64448,RFS253861,0
Hot Diggity Dog,Limited-Service Restaurants,803 E Piatt Ln,Olathe,Johnson,KS,66061,5566,15000,RFS433862,0
Hot Lunch Service Inc,Caterers,2203 Parallel Ave,Kansas City,Wyandotte,KS,66104,5421,37312,RFS9024,0
Hot Mess Bbq and Catering LLC,Full-Service Restaurants,105 S Village St,Tonganoxie,Leavenworth,KS,66086,13838,30528,RFS36817,0
