State	Zipcode	facility_count	Excess_Food_High_Tons	Excess_Food_Low_Tons	foodbanks	FoodBank_recd_TonYear
MS	38672	7	19.5127	75.037425		
MS	38673	1	2.41275	18.56		
MS	38676	5	55.31928	102.588965		
MS	38680	1	1.2	6.96		
MS	38683	1	3.875	3.875		
MS	38685	2	2.842585	18.56		
MS	38701	14	192.607775	393.20994		
MS	38703	3	2.15537	8.61931		
MS	38720	1				
MS	38732	11	64.668525	146.093135		
MS	38737	1	37.5	58		
MS	38744	1				
MS	38748	2	2.393835	2.393835		
MS	38751	8	107.540235	185.39		
MS	38753	1	1.23356	6.96		
MS	38754	2	18.30274	34.8		
MS	38756	4	3.547055	15.866905		
MS	38759	1	3.75	23.2		
MS	38760	1	0.62503	4.64		
MS	38769	1	1.2	6.96		
MS	38773	1	1.15	6.96		
MS	38774	1	0.42256	2.32		
MS	38801	13	122.35922	254.68581		
MS	38804	16	368.90663	723.09608		
MS	38821	4	136.233075	258		
MS	38824	2	6.497495	20.88		
MS	38826	2	2.892155	20.88		
MS	38827	1	0.78092	0.78092		
MS	38828	1	0.85	0.85		
MS	38829	9	91.19852	333.371165		
MS	38833	1	11	46.4		
MS	38834	15	181.261165	346.195835		
MS	38841	1	0.676145	6.96		
MS	38843	6	114.254285	207.247235		
MS	38846	1	1.70413	11.6		
MS	38847	3	9.71606	28.836205		
MS	38849	3	5.22357	5.22357		
MS	38850	2	14.305445	46.20406		
MS	38851	7	54.21374	121.33		
MS	38852	4	70.44338	138.06		
MS	38855	1	1.251165	6.96		
MS	38857	2	1.05449	13.92		
MS	38858	2	1.86725	25.52		
MS	38860	2	6.47841	16.24		
MS	38863	11	123.251025	376.53852		
MS	38865	1				
MS	38866	2	2.036505	9.984845		
MS	38868	1	4.5	6.96		
MS	38870	1	0.16731	4.64		
MS	38878	3	0.24332	9.28		
MS	38901	9	71.471025	159.85482		
MS	38915	2	8.289915	12.389915		
MS	38916	3	3.961025	10.32888		
MS	38921	4	11.308015	20.192115		
MS	38922	5	12.33237	31.429695		
MS	38929	1	2.43	4.64		
MS	38930	14	194.352545	354.39487		
MS	38935	1	16.5	44.165		
MS	38940	1	1.464755	9.28		
MS	38948	2	2.137465	20.88		
MS	38964	1	0.76518	9.28		
MS	38965	9	6.96805	44.24273		
MS	38966	2	3.37185	8.953525		
MS	38967	4	13.9311	24.96379		
MS	39038	3	10.557205	21.058865		
MS	39039	1	2.29765	18.56		
MS	39040	2	2.0586	16.24		
MS	39042	15	190.601035	335.703095		
MS	39046	13	117.580585	239.892825		
MS	39047	15	126.438465	260.17489		
MS	39051	3	70.11373	137.773435		
MS	39056	18	295.509675	597.01415		
MS	39059	8	9.781655	19.807665		
MS	39063	2	2.339445	18.56		
MS	39066	1	1.2338	1.2338		
MS	39069	2	1.404115	13.92		
MS	39071	2	2.975925	14.819915		
MS	39073	6	10.40313	64.340375		
MS	39074	10	102.34714	257.76672		
MS	39083	7	99.34121	278.32		
MS	39086	1	0.59099	6.96		
MS	39090	6	101.693525	599.239055		
MS	39092	4	4.015085	13.050125		
MS	39094	2	1.1	1.1		
MS	39095	2	0.84079	9.650445		
MS	39110	15	45.053065	131.17975		
MS	39111	11	356.990625	610.87918		
MS	39114	6	81.8465	137.892925		
MS	39117	4	33.94054	68.222715		
MS	39120	27	163.550895	483.40878		
MS	39140	2	2.48895	2.48895		
MS	39145	3	1.145105	5.541785		
MS	39146	2	1.52694	7.889025		
MS	39149	1	0.718995	9.28		
MS	39150	4	12.80789	25.55188		
MS	39153	2	2.320345	11.13		
MS	39157	28	587.48421	980.01347		
MS	39168	2	37.5	58		
MS	39169	1				
MS	39170	5	20.409175	58		
MS	39174	1	0.183175	4.64		
MS	39176	1	0.784745	4.64		
MS	39180	19	333.14648	609.874095		
MS	39183	5	5.77177	33.03489		
MS	39191	3	2.55965	18.885		
MS	39194	11	11.550365	24.985335		
MS	39201	6	5.7312	46.4		
MS	39202	5	180.873755	290.987785		
MS	39203	4	3.542095	15.947865		
MS	39204	15	148.95878	339.795605		
MS	39206	9	36.30039	83.85807		
MS	39207	1	1.95	9.28		
MS	39208	26	206.985775	457.17949		
MS	39209	20	90.443715	176.723315		
MS	39211	18	22.36733	120.518845		
MS	39212	19	30.847165	114.762345		
MS	39213	15	69.52434	166.30362		
MS	39216	4	135.85339	224.27322		
MS	39218	5	83.86911	168.56		
MS	39232	12	79.83956	197.094675		
MS	39272	8	14.029525	38.42984		
MS	39288	1				
MS	39301	24	292.05432	578.954825		
MS	39305	5	4.55486	23.397105		
MS	39307	4	97.83798	441.954865		
MS	39323	1	0.273825	2.32		
MS	39325	1	0.85519	0.85519		
MS	39327	3	27.976545	53.647145		
MS	39328	1	16.109785	69.6		
MS	39330	1	1.52811	11.6		
MS	39335	1	0.798365	6.96		
MS	39338	2	1.369865	13.92		
MS	39339	16	74.647915	284.67608		
MS	39341	3	2.799905	10.529905		
MS	39342	3	4.624695	19.318035		
MS	39345	7	88.488875	201.36082		
MS	39347	1	0.470345	9.28		
MS	39350	10	215.26959	415.759755		
MS	39354	1	0.714625	4.64		
MS	39355	2	0.41109	6.96		
MS	39359	1	12.5	48.72		
MS	39362	1	0.690415	11.6		
MS	39363	1	0.572115	6.96		
MS	39365	1	0.952795	0.952795		
MS	39366	1	3.908475	11.6		
MS	39367	7	140.073855	288.977415		
MS	39401	27	154.31745	356.364755		
MS	39402	34	338.44183	838.808375		
MS	39404	1	0.86831	0.86831		
MS	39422	4	7.13667	23.2		
MS	39426	2	0.955475	9.75		
MS	39428	5	8.863195	48.72		
MS	39429	7	202.482515	373.54		
MS	39437	4	29.97117	63.588515		
MS	39440	22	351.77329	676.20358		
MS	39443	3	11.027315	16.767315		
MS	39451	4	31.857925	62.64		
MS	39452	10	55.29764	152.845215		
MS	39455	2	2.77539	13.92		
MS	39459	3	0.842235	5.238915		
MS	39461	1	0.49606	6.96		
MS	39462	1	9.77602	58		
MS	39465	12	89.99064	219.73138		
MS	39466	14	440.743685	738.45019		
MS	39470	8	3.56044	34.70984		
MS	39475	5	12.71296	51.387735		
MS	39476	3	3.15641	7.586425		
MS	39477	1	7.5	11.6		
MS	39479	2	1.016955	13.92		
MS	39480	1				
MS	39482	2	2.268085	12.592695		
MS	39483	3	3.061455	13.33285		
MS	39501	10	84.431085	174.68626		
MS	39503	18	122.641355	256.861325		
MS	39507	7	12.052815	52.11241		
MS	39520	10	18.17692	51.570085		
MS	39521	1	2.011985	6.96		
MS	39525	4	6.744425	30.16		
MS	39530	13	7.555535	36.88515		
MS	39531	10	74.045705	152.816105		
MS	39532	8	8.503595	44.60512		
MS	39540	12	109.222935	216.612345		
MS	39553	6	2.020855	40.28685		
MS	39555	1	1.252065	1.252065		
MS	39558	1				
MS	39560	8	11.905835	34.557805		
MS	39562	8	13.56047	32.800285		
MS	39563	5	3.31564	9.553135		
MS	39564	11	203.16077	377.418135		
MS	39565	5	27.8659	53.36		
MS	39567	14	128.649805	288.139775		
MS	39571	4	92.32253	165.71921		
MS	39572	2	1.559515	13.92		
MS	39574	4	5.599285	24.18463		
MS	39576	4	114.871885	201.911885		
MS	39577	5	116.777475	223.361775		
MS	39581	6	72.339905	171.47452		
MS	39601	15	251.99328	473.02081		
MS	39629	1	0.55419	9.28		
MS	39630	1	0.522415	0.522415		
MS	39631	3	19.03019	28.87019		
MS	39641	2	1.958095	18.56		
MS	39645	3	25.060615	40.285		
MS	39647	2	3.992965	3.992965		
MS	39648	15	148.293105	311.35051		
MS	39652	4	3.785135	27.84		
MS	39653	2	6.957495	19.74222		
MS	39654	1	4.67825	9.28		
MS	39664	1	0.16731	4.64		
MS	39665	1	0.56912	9.28		
MS	39666	6	6.20628	42.203395		
MS	39667	3	113.88414	175.38414		
MS	39669	4	30.130625	61.636485		
MS	39701	8	51.40455	111.225295		
MS	39702	6	59.77738	99.03897		
MS	39703	1	2.123095	18.56		
MS	39705	8	99.10096	214.44		
MS	39730	2	1.286585	1.286585		
MS	39735	2	1.545935	16.24		
MS	39739	3	13.336235	64.96		
MS	39740	1	0.86709	0.86709		
MS	39741	1	0.329305	0.329305		
MS	39743	1				
MS	39744	3	29.376315	44.136315		
MS	39746	1	12	18.56		
MS	39747	1	0.89301	6.96		
MS	39752	1	9	9		
MS	39755	1	0.89387	0.89387		
MS	39759	13	74.498625	165.27568		
MS	39766	1	0.16731	0.16731		
MS	39771	1	1.49282	11.6		
MS	39773	9	85.10501	191.06		
MT	59001	1	9	9		
MT	59003	2	3.39976	17.333825		
MT	59011	1	1.146205	1.146205		
MT	59014	1	3.7226	3.7226		
MT	59019	1	0.557315	6.96		
MT	59022	1	10	48.72		
MT	59028	1	3.99264	16.24		
MT	59030	2	8.609965	78.88		
MT	59034	4	1.844975	23.600185		
MT	59036	1				
MT	59044	5	115.18284	375.04		
MT	59047	10	111.274785	228.460005		
MT	59050	1	4.821685	25.52		
MT	59057	1				
MT	59062	1	0.632935	6.96		
MT	59068	7	27.01894	59.79414		
MT	59072	3	10.769195	56.017035		
MT	59079	1	0.332565	9.28		
MT	59087	2	2.375445	18.56		
MT	59088	2	1.314055	1.314055		
MT	59101	21	228.959285	442.191775		
MT	59102	39	799.85695	1490.979145		
MT	59105	14	182.275135	393.64678		
MT	59106	6	2.699315	15.514105		
MT	59201	1	112.5	174		
MT	59214	1	1.97756	11.6		
MT	59215	1	5.708035	5.708035		
MT	59221	1	0.470345	6.96		
MT	59230	3	16.41154	127.6		
MT	59255	3	11.30183	46.4		
MT	59261	1	1.161345	1.161345		
MT	59263	2	8.08156	18.32156		
MT	59270	5	3.95904	44.08		
MT	59301	8	241.03606	403.38		
MT	59313	1	60	92.8		
MT	59317	3	10.75345	47.635975		
MT	59324	1	3.716235	18.56		
MT	59327	1				
MT	59330	5	4.3675	27.97406		
MT	59337	1	16.54878	58		
MT	59349	1	3.75	6.96		
MT	59401	11	27.69351	91.3316		
MT	59404	14	317.1958	561.419375		
MT	59405	15	149.903065	283.631175		
MT	59412	1	4.096305	4.096305		
MT	59414	2	1.345095	9.28		
MT	59417	1	20.94647	20.94647		
MT	59427	3	90.674945	146.16		
MT	59430	1	0.516165	0.516165		
MT	59434	1	1.057785	1.057785		
MT	59442	1	7	20.88		
MT	59457	4	133.881545	238.96		
MT	59464	1	1.926115	11.6		
MT	59471	1	0.6815	0.6815		
MT	59474	2	1.03969	9.28		
MT	59479	2	2.33707	6.615805		
MT	59484	1	1.35228	11.6		
MT	59486	2	5.25754	17.12754		
MT	59487	2	1.82645	13.92		
MT	59501	12	93.56354	192.095465		
MT	59521	1	0.854315	0.854315		
MT	59522	2	16.37745	65.37745		
MT	59523	5	2.71012	11.732485		
MT	59524	2	0.44296	6.96		
MT	59527	1	0.5	18.56		
MT	59528	1	1.0529	6.96		
MT	59538	1	2.528945	16.24		
MT	59601	21	154.74707	365.114325		
MT	59602	16	352.7824	574.754885		
MT	59632	2	10.843475	15.763475		
MT	59633	1	0.5706	0.5706		
MT	59634	3	1.847105	71.92		
MT	59635	3	0.89507	13.92		
MT	59645	1	3.59896	3.59896		
MT	59701	17	259.824135	529.57913		
MT	59711	4	1.04335	16.428965		
MT	59714	7	179.47868	262.24148		
MT	59715	34	214.499475	407.78936		
MT	59716	1	10	30.16		
MT	59718	33	205.31635	480.576045		
MT	59722	1	9	46.4		
MT	59725	8	127.020285	306.24		
MT	59729	3	49.719045	95.12		
MT	59730	4	1.816965	11.6		
MT	59740	1	0.528295	4.64		
MT	59741	2	1.325765	30.16		
MT	59749	2	7.88693	39.44		
MT	59752	2	10.8172	25.52		
MT	59754	1				
MT	59758	3	8.16872	29.29376		
MT	59771	1				
MT	59801	23	210.660865	423.69451		
MT	59802	13	50.40548	141.52		
MT	59803	7	15.714015	67.914745		
MT	59804	2	65.810345	130.28		
MT	59808	12	197.669245	368.182115		
MT	59821	1	1.908775	11.6		
MT	59825	1	2.05129	2.05129		
MT	59826	1	3.20072	16.24		
MT	59827	2	2.61617	10.39112		
MT	59828	1	0.51738	0.51738		
MT	59831	1				
MT	59833	5	59.500995	109.04		
MT	59834	1	0.308765	2.32		
MT	59840	8	18.04677	60.7721		
MT	59847	2	21.114895	41.76		
MT	59853	2	4.49587	4.49587		
MT	59859	1	7.51033	7.51033		
MT	59860	6	370.92558	594.68		
MT	59864	2	3.05404	18.56		
MT	59865	3	15.26868	62.64		
MT	59868	2	1.41664	4.64		
MT	59870	5	8.16304	27.849415		
MT	59872	1	0.470345	6.96		
MT	59873	3	17.5847	44.08		
MT	59875	4	6.44801	25.52		
MT	59901	39	489.29232	885.655665		
MT	59903	1	0.78391	6.96		
MT	59911	3	15.813335	69.6		
MT	59912	6	28.487625	69.771985		
MT	59917	1	8.56159	30.16		
MT	59918	1	1.776705	11.6		
MT	59919	1	4.999995	39.44		
MT	59923	8	154.36896	254.656705		
MT	59925	1	0.67647	0.67647		
MT	59934	1	2.14911	11.6		
MT	59935	2	53.15	81.85		
MT	59937	9	24.4323	61.16752		
NC	27006	2	83.098785	132.24		
NC	27012	22	253.07739	468.600245		
NC	27013	5	12.904815	83.52		
NC	27017	5	91.12524	144.691935		
NC	27018	3	3.22666	9.498025		
NC	27019	1	0.23167	0.23167		
NC	27020	3	0.798015	0.798015		
NC	27021	10	86.13956	156.61774		
NC	27023	4	152.011675	241.28		
NC	27024	1				
NC	27025	7	184.180865	320.16		
NC	27027	3	27	50		
NC	27028	9	45.492315	115.488715		
NC	27030	21	202.80609	423.457345		
NC	27040	7	161.805275	270.248625		
NC	27041	3	11.88705	23.86759		
NC	27043	2	4.252865	23.2		
NC	27045	2	2.96151	20.88		
NC	27046	1	0.50488	0.50488		
NC	27048	1	1.286825	11.6		
NC	27050	2	3.576125	25.52		
NC	27051	6	96.376345	170.822745		
NC	27052	5	82.10244	133.075865		
NC	27053	2	2.150865	8.14902		
NC	27055	10	63.734005	153.55664		
NC	27101	20	147.801125	294.760805		
NC	27103	35	1531.23968	2641.326795		
NC	27104	15	175.16156	319.95686		
NC	27105	25	261.309365	572.776475		
NC	27106	24	693.695875	1159.05847		
NC	27107	20	105.3708	230.230525		
NC	27109	1	4.552555	13.92		
NC	27127	26	256.10306	498.5428		
NC	27203	17	118.24601	244.915955		
NC	27205	11	59.30786	364.00505		
NC	27208	3	4.836185	25.629835		
NC	27209	1	81	150		
NC	27214	4	3.284455	21.73		
NC	27215	27	191.94947	463.93161		
NC	27217	14	236.77259	484.562095		
NC	27231	1				
NC	27235	4	12.329535	23.2		
NC	27239	4	6.69661	41.76		
NC	27243	3	0.90788	16.51318		
NC	27244	3	3.761365	14.687925		
NC	27249	2	90.97452	146.16		
NC	27252	2	0.779295	11.6		
NC	27253	14	32.039585	145.47169		
NC	27258	1	1.79213	13.92		
NC	27259	2	54	122.96		
NC	27260	18	25.08248	90.62076		
NC	27262	21	218.2605	488.950635		
NC	27263	17	154.19828	325.12309		
NC	27265	26	379.72449	747.21569		
NC	27278	21	155.592005	345.585295		
NC	27281	1	1.440225	11.6		
NC	27282	11	96.812935	204.73559		
NC	27283	1	0.760855	0.760855		
NC	27284	31	303.235695	641.93392		
NC	27288	9	49.32342	115.12387		
NC	27292	21	216.004475	447.237805		
NC	27295	18	196.522165	339.72306		
NC	27298	2	5.811245	17.051245		
NC	27299	1				
NC	27301	5	8.783085	38.09265		
NC	27302	18	254.25871	523.20042		
NC	27306	6	48.503125	87.24494		
NC	27310	7	90.96608	160.11768		
NC	27311	1	0.691995	9.28		
NC	27312	9	4.45856	40.39		
NC	27313	2	1.445975	16.24		
NC	27316	3	1.66546	23.2		
NC	27317	8	94.394495	194.43893		
NC	27320	24	353.915755	655.34334		
NC	27325	4	80.15716	121.15716		
NC	27326	4	4.235095	34.8		
NC	27330	17	568.82765	991.65852		
NC	27332	8	91.58704	177.377925		
NC	27341	2	1.942785	11.743545		
NC	27344	11	213.620105	422.096365		
NC	27349	1	2.4	13.92		
NC	27350	4	3.40724	20.36054		
NC	27355	1	0.358805	9.28		
NC	27357	2	11.10309	46.45		
NC	27358	6	7.7965	18.098785		
NC	27360	30	268.654465	695.984135		
NC	27370	5	4.4251	34.8		
NC	27371	3	13.5	186.299445		
NC	27376	3	3.341435	18.56		
NC	27377	3	0.96	0.96		
NC	27401	13	229.494025	426.74		
NC	27403	18	14.57616	110.515585		
NC	27405	35	209.77077	481.12463		
NC	27406	31	152.75458	409.53739		
NC	27407	42	658.133195	1222.45872		
NC	27408	15	273.62032	479.77208		
NC	27409	14	57.613945	162.733855		
NC	27410	38	500.80216	946.369385		
NC	27429	1	9.418765	55.68		
NC	27455	14	24.234425	100.230345		
NC	27501	4	0.998725	11.85409		
NC	27502	18	384.839805	777.363805		
NC	27503	1	0.35167	4.64		
NC	27504	15	81.655235	168.228185		
NC	27505	2	0.557445	6.96		
NC	27508	1	2.5	11.6		
NC	27509	4	9.50006	27.850675		
NC	27510	9	125.63156	212.019755		
NC	27511	31	87.49408	665.622665		
NC	27512	1	4.209375	16.24		
NC	27513	27	671.54819	1138.454715		
NC	27514	24	439.82651	777.25643		
NC	27516	22	12.92668	86.16747		
NC	27517	14	583.605255	953.21186		
NC	27518	20	999.602395	7276.868545		
NC	27519	27	1051.24351	12326.33382		
NC	27520	18	227.20322	440.897955		
NC	27521	1	60	92.8		
NC	27522	8	88.38252	150.74869		
NC	27523	7	552.663535	857.981735		
NC	27524	3	6.706035	24.88959		
NC	27525	6	63.97941	118.37498		
NC	27526	18	183.0912	391.76807		
NC	27527	7	81.360535	153.12		
NC	27529	30	183.49396	431.286		
NC	27530	17	212.491815	382.506145		
NC	27534	15	572.500015	969.4358		
NC	27536	22	305.468135	569.120335		
NC	27537	7	55.22438	103.66333		
NC	27539	11	10.60514	34.955275		
NC	27540	16	152.373685	352.26355		
NC	27542	5	5.688065	37.12		
NC	27544	3	25.605775	58		
NC	27545	13	109.657	252.4875		
NC	27546	8	8.589865	36.13045		
NC	27549	12	70.698355	145.853855		
NC	27551	1	0.707895	6.96		
NC	27553	1	1.266665	9.28		
NC	27557	2	0.778795	6.96		
NC	27559	2				
NC	27560	31	471.61768	894.757375		
NC	27563	3	94.388885	194.88		
NC	27565	13	134.606955	282.27291		
NC	27568	2	3.765985	12.095985		
NC	27569	6	118.465125	272.36		
NC	27571	5	6.09109	46.4		
NC	27572	2	1.797805	6.08399		
NC	27573	5	73.75917	138.1471		
NC	27574	4	1.440095	16.24		
NC	27576	8	30.12488	137.893605		
NC	27577	19	187.688725	344.765565		
NC	27583	3	3.34691	7.073695		
NC	27587	43	601.75791	1146.858645		
NC	27588	1	1.288555	9.28		
NC	27589	4	10.8511	28.363545		
NC	27591	13	28.51624	92.68095		
NC	27592	2	0.557535	9.522		
NC	27596	3	80.21813	128.051735		
NC	27597	9	102.354565	205.944005		
NC	27601	15	14.11843	82.509055		
NC	27603	45	689.235465	1266.33117		
NC	27604	29	90.25013	313.947255		
NC	27605	5	7.43294	38.01325		
NC	27606	19	40.19964	150.342415		
NC	27607	13	83.603495	158.198515		
NC	27608	5	151.676865	245.033545		
NC	27609	28	338.28108	690.071575		
NC	27610	41	333.293645	685.963265		
NC	27612	19	94.441155	220.663785		
NC	27613	15	1703.058915	2711.24986		
NC	27614	23	299.28922	559.32066		
NC	27615	39	1838.05674	3036.37822		
NC	27616	28	165.31266	428.05734		
NC	27617	21	185.838555	416.359835		
NC	27701	19	37.13137	128.73907		
NC	27703	27	103.332665	248.843145		
NC	27704	21	133.806995	327.018845		
NC	27705	25	228.444825	485.68132		
NC	27707	34	357.925385	832.232975		
NC	27712	9	7.853075	59.475895		
NC	27713	24	142.62418	322.871355		
NC	27722	1	0.39451	6.96		
NC	27801	7	20.167965	59.2159		
NC	27803	9	85.971515	170.25012		
NC	27804	30	288.420915	676.04165		
NC	27806	1				
NC	27807	1	1.33447	11.6		
NC	27808	1	0.25	4.64		
NC	27809	1	0.562535	9.28		
NC	27810	3	82.44013	141.52		
NC	27812	3	13.39187	23.60456		
NC	27816	1	0.592015	9.28		
NC	27817	1	84	129.92		
NC	27818	1	1.56033	13.92		
NC	27822	1	0.470345	9.28		
NC	27823	4	5.511195	13.291195		
NC	27824	3	4.24329	4.24329		
NC	27826	4	0.534495	0.534495		
NC	27827	1	1.492695	1.492695		
NC	27828	2	82.5	127.6		
NC	27829	2	0.75	4.64		
NC	27830	3	5.043895	25.52		
NC	27831	1				
NC	27832	1	1.70882	13.92		
NC	27834	20	663.595	1123.08109		
NC	27837	1	0.24332	9.28		
NC	27839	4	5.01168	69.6		
NC	27842	1	0.650415	6.96		
NC	27844	1	1.42222	9.28		
NC	27845	1	0.69396	0.69396		
NC	27849	3	80.13006	176.32		
NC	27850	3	75.799445	123.26542		
NC	27851	2	1.133775	10.170455		
NC	27855	2	2.06108	12.360805		
NC	27856	11	163.97548	295.10939		
NC	27858	32	211.942135	411.684605		
NC	27860	1				
NC	27862	1				
NC	27863	4	2.167875	16.24		
NC	27864	1	26.058805	220.4		
NC	27869	1	2.563235	20.88		
NC	27870	13	59.67872	145.699305		
NC	27871	1	1.579895	13.92		
NC	27874	2	5.134865	19.444865		
NC	27877	1	112.5	405.315905		
NC	27878	1	0.518025	0.518025		
NC	27880	2	0.24332	6.96		
NC	27882	4	13.413235	25.544335		
NC	27883	3	1.18063	11.6		
NC	27884	1				
NC	27885	1	0.996725	6.96		
NC	27886	13	95.081125	200.786335		
NC	27888	1	1.07884	9.28		
NC	27889	11	95.27162	259.059195		
NC	27890	1	1.26771	11.6		
NC	27891	2	5.2888	13.7888		
NC	27892	3	95.182595	175.682595		
NC	27893	35	124.04829	306.97315		
NC	27896	15	218.65593	432.182125		
NC	27907	1				
NC	27909	27	248.917855	541.150485		
NC	27910	4	57.16264	103.16264		
NC	27919	1	0.657345	6.96		
NC	27920	1	1.45	1.45		
NC	27921	1	2.758865	2.758865		
NC	27923	1				
NC	27924	2	0.534645	9.28		
NC	27925	5	82.9119	142.866115		
NC	27926	1	0.408455	0.408455		
NC	27927	3	3.13033	9.592315		
NC	27928	1	1.950695	16.24		
NC	27929	1	1.58038	11.6		
NC	27932	6	16.70077	60.32		
NC	27936	2	7.5	11.6		
NC	27939	4	15.173465	33.41475		
NC	27942	2	1.763025	12.42526		
NC	27944	7	4.057555	41.76		
NC	27946	2	1.645625	25.52		
NC	27948	16	127.839555	271.74226		
NC	27949	18	312.359245	542.634045		
NC	27954	5	26.746815	45.472485		
NC	27956	1	0.24332	0.24332		
NC	27957	2	0.784835	13.92		
NC	27958	3	79.61047	371.2		
NC	27959	15	318.30447	565.455235		
NC	27960	3	4.359725	9.98417		
NC	27962	3	111.268915	238.96		
NC	27964	1				
NC	27965	1	1.454605	11.6		
NC	27966	1	0.283555	4.64		
NC	27968	1	3.65	18.56		
NC	27974	1				
NC	27976	2	2.430455	18.56		
NC	27978	1	0.73384	6.96		
NC	27979	2	39.96751	67.28		
NC	27980	1	1.030695	1.030695		
NC	27981	2				
NC	27983	1	0.896315	4.64		
NC	28001	10	302.10372	482.20171		
NC	28007	1	3.451165	9.28		
NC	28012	17	241.421945	490.57904		
NC	28016	8	7.789915	27.96856		
NC	28017	1	7.5	11.6		
NC	28018	1	3.32971	23.2		
NC	28019	1				
NC	28021	8	91.35262	195.60512		
NC	28023	9	84.808645	148.706565		
NC	28025	20	311.72888	603.31975		
NC	28027	51	1210.68065	2171.259025		
NC	28031	18	736.89055	1346.07832		
NC	28032	5	4.09849	12.02113		
NC	28034	6	109.866005	185.259165		
NC	28036	8	266.071095	423.818535		
NC	28037	15	221.53216	428.26		
NC	28040	1	7.5	51.04		
NC	28043	11	456.42266	757.385		
NC	28052	24	170.86759	363.26209		
NC	28054	21	223.414325	426.66856		
NC	28056	12	264.466625	488.1187		
NC	28075	9	21.525245	67.99178		
NC	28078	34	581.240055	1013.995025		
NC	28079	24	531.986955	940.124045		
NC	28080	2	3.182805	15.17643		
NC	28081	7	3.21453	32.48		
NC	28083	9	71.895985	154.12		
NC	28086	10	258.27929	443.649455		
NC	28088	1				
NC	28090	1	1.45829	11.6		
NC	28092	15	137.04787	302.4183		
NC	28097	6	102.689795	200.28		
NC	28098	3	3.732725	8.77512		
NC	28101	1				
NC	28103	1				
NC	28104	15	777.446115	1237.799885		
NC	28105	37	738.710255	13079.83737		
NC	28107	1	2.26075	11.6		
NC	28110	37	209.67895	497.34636		
NC	28112	13	13.28055	66.49878		
NC	28114	1	1.16663	1.16663		
NC	28115	15	124.54214	244.52675		
NC	28117	47	821.346365	1496.50879		
NC	28119	1	2.35559	9.28		
NC	28120	8	9.19649	40.40628		
NC	28124	4	3.85828	23.242415		
NC	28125	2	2.557635	10.551125		
NC	28127	3	1.450425	3.650675		
NC	28129	1	1.555665	11.6		
NC	28133	1	0.498635	2.32		
NC	28134	11	84.73358	162.540795		
NC	28137	2	97.5	150.8		
NC	28138	4	14.84579	29.42042		
NC	28139	7	81.919095	144.29204		
NC	28144	12	160.542825	355.562655		
NC	28145	1	1.04376	9.28		
NC	28146	10	167.270235	273.35768		
NC	28147	17	191.654725	487.54435		
NC	28150	9	15.696435	48.068715		
NC	28152	16	389.584075	979.208645		
NC	28163	2	1.4	23.85		
NC	28164	7	189.8937	322.48		
NC	28166	3	2.787935	14.80176		
NC	28168	3	4.4	6.96		
NC	28170	6	5.782685	22.63203		
NC	28173	13	183.55585	396.425375		
NC	28174	1	2.00256	13.92		
NC	28202	20	43.570305	225.397505		
NC	28203	22	49.36351	158.77066		
NC	28204	12	58.48696	174.34		
NC	28205	46	229.61693	523.87696		
NC	28206	5	10.691675	60.32		
NC	28207	3	2.52277	25.52		
NC	28208	29	80.792495	242.863175		
NC	28209	19	125.26222	247.79098		
NC	28210	15	372.580595	625.046865		
NC	28211	23	266.387065	491.3588		
NC	28212	10	18.18916	54.528205		
NC	28213	27	218.995025	457.088985		
NC	28214	13	93.062055	194.899125		
NC	28215	20	315.217365	548.669375		
NC	28216	30	189.55459	436.080025		
NC	28217	53	137.899985	410.90083		
NC	28226	23	177.05434	400.56648		
NC	28227	21	505.338385	866.69422		
NC	28262	24	362.99194	705.615325		
NC	28269	39	586.116	1061.796665		
NC	28270	13	38.957095	139.11		
NC	28273	30	943.3915	1639.047245		
NC	28277	51	786.49081	1472.450365		
NC	28278	15	12.414135	66.717335		
NC	28282	2	0.96034	16.24		
NC	28285	1	5.188185	5.188185		
NC	28301	16	17.90587	70.996035		
NC	28303	17	229.343465	436.91297		
NC	28304	20	187.673235	354.00789		
NC	28305	7	19.061805	60.00472		
NC	28306	17	199.840825	368.36		
NC	28307	2	1.93456	16.24		
NC	28311	10	146.61332	288.623855		
NC	28312	8	12.678475	58		
NC	28314	21	98.40944	259.68296		
NC	28315	9	118.467635	242.30481		
NC	28318	2	0.713665	11.6		
NC	28320	2	1.903265	6.96		
NC	28326	4	92.726965	151.99495		
NC	28327	10	279.573145	472.06		
NC	28328	20	102.140865	322.347385		
NC	28333	6	20.026605	43.876755		
NC	28334	23	260.65612	483.568605		
NC	28337	5	87.04796	147.8		
NC	28339	3	112.2	194.76		
NC	28340	2	0.851955	0.851955		
NC	28341	3				
NC	28344	3	2.25361	23.2		
NC	28345	4	14.148115	16.608115		
NC	28348	19	513.73201	955.70024		
NC	28349	2	33.51819	40.007845		
NC	28351	2	1.337845	13.92		
NC	28352	14	103.5867	228.227865		
NC	28355	1	3.5	25.52		
NC	28357	2	1.871225	18.56		
NC	28358	23	181.88717	498.051		
NC	28360	8	12.98358	61.16126		
NC	28362	1				
NC	28364	6	73.512055	139.2		
NC	28365	8	155.2491	306.297815		
NC	28366	6	96.65182	152.54332		
NC	28367	1	0.66863	0.66863		
NC	28368	1	1.84707	9.28		
NC	28370	1	22.94686	37.12		
NC	28372	7	222.360275	370.87993		
NC	28374	10	172.67377	322.48		
